"Region","Purpose","Height","Length","Volume","Year_Completed","Surface","Inspection_Freq","Distance_to_City","Hazard","Assessment","Prob_Fail","Loss_gf_Prop","Loss_gf_Liab","Loss_gf_BI"
"Lyndrassia","Flood Risk Reduction",8.64,0.453,51641.35,1954,1.44204,5,94.8,"Low","Unsatisfactory",0.0804,392.5,199.9,7.87848830554901
"Navaldia","Recreation",11.613,0.383,47560,1974,0,5,1.87,"High","Not Rated",0.0973,29.6,558.7,3.9
"Navaldia","Flood Risk Reduction",11.334,0.422,59710,1970,0.16154,3,40.13,"Low","Not Rated",0.057,7,16.4,16.8731338819179
"Navaldia","Flood Risk Reduction",16.266,0.402,106695,1987,0.1576,5,4.92,"High","Satisfactory",0.0523,15.7,501.5,21.5424144807885
"Flumevale","Irrigation",13.598,0.833,81496,1908,0.48659,1,6.61,"High","Unsatisfactory",0.1299,465.4,567.2,36.8
"Navaldia","Flood Risk Reduction",13.381,0.41,115486,1976,0.17139,5,18.44,"Significant","Fair",0.0924,41.7,52.8,22.2971918693671
"Navaldia","Other",19.152,1.267,202550,2000,0.33293,1,4.79,"High","Fair",0.1074,658.1,560.9,32.3721746213325
"Navaldia","Other",20.863,1.133,42000,1966,0.21473,1,1.66,"High","Satisfactory",0.078,26.3,530.9,14.2111772873805
"Flumevale","Flood Risk Reduction",11.143,0.492,17830,1960,0.54372,3,11.46,"Low","Not Rated",0.1192,401.1,227.7,20.4028323503059
"Navaldia","Flood Risk Reduction",12.613,0.56,83298,1960,0.18321,3,15.03,"Low","Not Rated",0.0885,40.5,11.3,20.4406524799945
"Navaldia","Flood Risk Reduction",18.506,0.4,31880,1957,0.11229,5,6.31,"High","Not Rated",0.0806,27.8,410.7,10.8258800453404
"Navaldia","Recreation",4.123,0.591,40000,1895,0.50629,1,8.32,"High","Satisfactory",0.0976,381.3,584.6,3.6
"Navaldia","Fire Protection, Stock, Or Small Fish Pond",7.45,0.533,20099,1979,0.29944,3,11.12,"Low","Not Rated",0.1203,649.8,6.4,19.6685177651676
"Lyndrassia","Recreation",25.279,0.253,225495,1974,0.27383,5,12.31,"High","Satisfactory",0.0716,570.2,325.7,3
"Lyndrassia","Water Supply",24.46,0.167,40000,1907,0.23049,5,11.6,"High","Poor",0.095,43.8,357.7,71.2
"Lyndrassia","Recreation",10.361,0.207,42500,1937,0.42552,3,9.9,"High","Not Rated",0.1386,174.8,207.9,3.4
"Flumevale","Irrigation",12.187,0.75,89083.0000000001,1955,0.33096,6,37.41,"Low","Not Rated",0.0735,386.5,162.7,22.5
"Navaldia","Tailings",9.04,0,1e+05,1964,0.41764,3,13,"Low","Not Rated",0.0978,606.5,19.6,16.9250232451516
"Navaldia","Water Supply",12.9,0.333,56154.0000000001,1850,0.42552,1,0.84,"High","Satisfactory",0.1071,100.7,642.8,63.4
"Navaldia","Recreation",10.538,0.198,23694,1965,0.26004,3,31.36,"Low","Not Rated",0.0829,573.5,14.8,11.1547407207634
"Lyndrassia","Recreation",10.531,0.45,90000,1962,0.33884,5,1.69,"High","Satisfactory",0.0568,150.4,221.3,8.3
"Navaldia","Flood Risk Reduction",16.248,0.4,84881.9999999999,1955,0.10441,3,32.18,"Low","Not Rated",0.0713,39.5,5.2,15.3775837011703
"Navaldia","Flood Risk Reduction",11.539,0.487,75370.0000000001,1975,0.13002,5,6.29,"High","Fair",0.0876,31,469.9,8.5178032293226
"Navaldia","Recreation",4.261,0.137,27100,1956,0.63434,5,6.66,"Low","Fair",0.0634,157.5,10.5,6
"Navaldia","Irrigation",13.925,0.26,160630,1973,0.27186,5,4.86,"High","Fair",0.067,351.2,610,29.5
"Flumevale","Water Supply",6.4,0.873,51814,1962,0.51417,2,11.31,"Significant","Satisfactory",0.1213,495.5,466.8,46.8
"Navaldia","Water Supply",5.115,0.733,23860,1944,0.37036,3,31.13,"Low","Not Rated",0.1127,462.2,18.7,12.1
"Lyndrassia","Fire Protection, Stock, Or Small Fish Pond",7.299,0.07,50000,1963,0.09653,3,4.59,"Low","Not Rated",0.0993,12.9,597.9,15.4656293095537
"Navaldia","Fire Protection, Stock, Or Small Fish Pond",20.438,0.467,10915,1980,0.10441,3,19.9,"Low","Not Rated",0.1107,43.4,18.1,27.0042203141571
"Lyndrassia","Irrigation",17.289,0.19,60000,1968,0.31323,5,1.63,"High","Satisfactory",0.0643,383,704.9,14.3
"Lyndrassia","Fire Protection, Stock, Or Small Fish Pond",12.04,0.275,50000,1960,0.09653,3,10.84,"Low","Not Rated",0.0716,14.4,386.7,12.0758613168739
"Navaldia","Irrigation",2.784,2.333,27000,1936,0.87074,3,17.78,"Low","Not Rated",0.0802,66.9,121,15
"Flumevale","Flood Risk Reduction",12.014,0.667,2000,1985,0.43734,3,8.16,"Low","Not Rated",0.0715,661.6,252.9,21.3756968746381
"Navaldia","Flood Risk Reduction",11.222,0.443,88179.9999999999,1962,0.22852,5,6.65,"Significant","Not Rated",0.0955,12.4,157.6,18.5830130482832
"Flumevale","Debris Control",15.353,0.762,1020741,2001,0.64813,1,13.45,"Significant","Satisfactory",0.1053,389.3,122.3,38.1876531740042
"Navaldia","Flood Risk Reduction",11.524,0.45,67819.9999999999,1962,0.13987,3,14.88,"Low","Not Rated",0.1045,39.3,12.6,25.370101226295
"Lyndrassia","Flood Risk Reduction",10.437,0.267,47082,1975,0.07683,3,33.27,"Low","Not Rated",0.0892,14,16.5,17.2724251108691
"Navaldia","Recreation",5.817,1.187,15801,1904,0,3,6.77,"Low","Not Rated",0.0887,27.4,8.2,5.4
"Lyndrassia","Recreation",10.988,0.207,42500,1960,0.4334,3,8.08,"High","Not Rated",0.1177,190.3,211.8,4.7
"Navaldia","Flood Risk Reduction",13.341,0.422,73270,1967,0.10638,3,15.03,"Low","Not Rated",0.099,37.4,17,25.4503504632578
"Navaldia","Recreation",7.159,0.272,30875,1956,1.02243,5,9.8,"Significant","Not Rated",0.0901,414.2,316.5,4.5
"Flumevale","Flood Risk Reduction",81.977,0.204,76183.9999999999,1927,0.04334,1,1.09,"High","Satisfactory",0.0827,41.5,841.3,39.9972198294782
"Navaldia","Water Supply",10.024,0.3,20883,1971,0,3,19.21,"Low","Not Rated",0.0843,43.2,19.9,28.5
"Navaldia","Water Supply",5.091,0.423,23860,1944,0.43143,3,19.21,"Low","Not Rated",0.0999,472.5,23.2,30.1
"Flumevale","Water Supply",22.777,0.183,654475,1972,0.36248,1,1.17,"High","Satisfactory",0.0876,525.6,608.1,37.3
"Navaldia","Flood Risk Reduction",14.222,0.367,108760,1962,0.09062,3,30.64,"Low","Not Rated",0.074,28.3,18.1,26.8556567265717
"Flumevale","Water Supply",26.739,0.217,220000,1976,0.27974,1,2.12,"High","Satisfactory",0.0945,289.7,834.2,16.4
"Flumevale","Irrigation",8.213,0.508,23486,1928,0.31323,2,14.92,"Significant","Satisfactory",0.1018,472.1,415.9,37.8
"Navaldia","Flood Risk Reduction",14.061,0.645,112030,1955,0,5,1.64,"High","Not Rated",0.1213,43.8,819.8,26.8139513339892
"Navaldia","Fire Protection, Stock, Or Small Fish Pond",7.716,0.263,13903,1992,0.39597,3,27.55,"Low","Not Rated",0.0791,312,14.3,11.6328554171024
"Navaldia","Flood Risk Reduction",9.52,0.533,68206,1971,0.13002,5,1.63,"High","Not Rated",0.0956,18.3,330,21.5030162633254
"Navaldia","Recreation",6.821,0.317,10835,1957,0.78603,3,8.32,"Low","Not Rated",0.1123,292.5,21.5,8.6
"Flumevale","Water Supply",12.18,0.253,27938,1893,0.43143,6,67.71,"Low","Not Rated",0.0825,325,195.9,21.3
"Lyndrassia","Water Supply",13.699,0.198,38000,1967,0.38612,3,26.82,"High","Satisfactory",0.0847,74.7,415.1,13
"Navaldia","Recreation",2.85,2.133,25448,1960,0,3,12.98,"Low","Not Rated",0.0823,26.2,7.5,7.7
"Navaldia","Flood Risk Reduction",7.863,0.733,74751.0000000001,1960,0.18518,3,15.03,"Low","Fair",0.0894,26,10.8,14.1668550732055
"Lyndrassia","Recreation",16.691,0.223,65000,1972,0.38612,3,14.77,"High","Satisfactory",0.0807,430.8,257.5,9
"Navaldia","Water Supply",14.654,0.172,36000,1905,0.5319,1,4.67,"High","Poor",0.1304,274.8,876.9,7.1
"Flumevale","Irrigation",8.018,0.22,18015,1892,0.33293,2,15.03,"Significant","Fair",0.1322,447.9,436.1,1.6
"Navaldia","Recreation",6.853,0.44,23300,1972,0,5,7.8,"Significant","Satisfactory",0.1011,42.5,152.9,4.1
"Lyndrassia","Irrigation",5.214,0.233,5000,1948,0.09653,3,76.17,"Low","Not Rated",0.1106,23,178.7,33
"Navaldia","Flood Risk Reduction",10.493,1.063,82440,1968,0.17927,3,15.03,"Low","Not Rated",0.0893,29.8,6.3,20.4406524799945
"Navaldia","Irrigation",10.274,0.55,18383,1974,0.36839,3,48.64,"Low","Fair",0.0813,53.3,12.6,46.1
"Navaldia","Recreation",4.597,0.195,160400,1960,0.65207,1,2.48,"High","Poor",0.1268,694.2,709.1,7.9
"Navaldia","Flood Risk Reduction",8.781,0.487,70286,1958,0.12214,3,15.03,"Low","Not Rated",0.0812,35.1,19.4,29.2990129057575
"Navaldia","Other",25.261,0.507,149751,1979,0.34869,2,13.21,"Low","Satisfactory",0.07,256.2,435.8,28.74667309836
"Navaldia","Irrigation",10.749,0.14,160630,1947,0.39006,5,16.83,"Significant","Fair",0.1153,125.6,176.7,27.7
"Navaldia","Water Supply",6.038,0.493,428095,1939,0.60676,5,3.31,"High","Not Rated",0.1124,123,728.7,51.6
"Navaldia","Recreation",11.823,0.005,63430,1963,0.32505,3,8.32,"Low","Not Rated",0.1085,139.9,17.1,4.4
"Navaldia","Flood Risk Reduction",10.359,0.652,112990,1984,0.10047,5,3.27,"High","Fair",0.0803,6.7,633.8,20.683469683528
"Navaldia","Recreation",8.001,1.233,40000,1922,0.6304,5,4.81,"Significant","Fair",0.1205,647.8,470.4,7.5
"Navaldia","Recreation",6.784,0.382,45765,1904,0.6107,2,1.96,"High","Unsatisfactory",0.1161,397.9,847.3,5
"Navaldia","Flood Risk Reduction",11.508,0.567,56850,1964,0.11426,3,15.03,"Low","Not Rated",0.1032,34.8,10.4,25.1169425574722
"Navaldia","Flood Risk Reduction",13.839,0.14,75540,1964,0.03546,1,1.66,"High","Fair",0.1291,40.3,719.3,12.6054192262341
"Flumevale","Hydroelectric",30.117,0.062,56300,1923,0.35657,1,8.05,"High","Satisfactory",0.1034,571.3,183.5,76.9
"Flumevale","Irrigation",14.418,0.265,8069.99999999999,1935,0.50038,6,34.77,"Low","Satisfactory",0.0297,634.3,145.9,12
"Navaldia","Recreation",5.218,0.187,40000,1953,0.95545,1,4.7,"High","Satisfactory",0.0973,692.8,802.9,7.3
"Navaldia","Flood Risk Reduction",11.696,0.543,104320,1975,0.18124,5,19.18,"Significant","Fair",0.1107,23.6,128,19.508535767629
"Navaldia","Water Supply",8.565,1.977,254000,1964,0.4334,5,3.31,"High","Not Rated",0.1059,681.1,892,56
"Navaldia","Water Supply",14.22,0.328,782098,1947,0.30535,5,7.76,"High","Fair",0.0693,524.1,322,43.6
"Lyndrassia","Water Supply",30.029,0.71,60000,1975,0.2758,2,7.69,"High","Satisfactory",0.0867,72.7,473,9
"Flumevale","Hydroelectric",26.855,0.148,8500.00000000001,1962,0.43537,3,63.75,"Low","Satisfactory",0.0693,495.4,52.6,49.1
"Flumevale","Hydroelectric",30.102,0.55,227000,1962,0.39991,1,1.67,"High","Satisfactory",0.0789,498.8,809.3,76.7
"Navaldia","Recreation",7.085,0.367,20300,1925,0.15563,2,2.48,"High","Poor",0.1135,43.7,854.7,4.8
"Flumevale","Irrigation",8.686,0.525,61632,1931,0.74663,2,3.17,"Significant","Satisfactory",0.1219,281.8,209.5,19.9
"Flumevale","Water Supply",9.932,1.861,450000,1975,0.31717,1,3.27,"High","Satisfactory",0.0867,428.4,383.3,9.8
"Navaldia","Flood Risk Reduction",9.227,0.449,49896,1961,0.1773,5,11.7,"Low","Not Rated",0.0363,5.3,21.7,10.4285105164685
"Lyndrassia","Irrigation",12.395,0.573,88049.9999999999,1978,0.36248,3,49.43,"Low","Not Rated",0.0955,253.5,146.6,34.9
"Navaldia","Flood Risk Reduction",16.081,0.767,161160,1965,0.18124,3,15.59,"Low","Not Rated",0.1046,7.4,12.4,26.6585404360559
"Flumevale","Other",12.194,0.217,32954,1979,0.64616,6,26.77,"Low","Not Rated",0.046,384.8,440.9,24.9548152391917
"Navaldia","Irrigation",13.812,0.3,64878,1966,0.23049,3,7.74,"Low","Not Rated",0.0828,39.9,6.6,34.2
"Navaldia","Water Supply",7.224,2.133,15913,1912,0,3,1.61,"Low","Not Rated",0.1083,13.6,501.6,27.9
"Navaldia","Irrigation",4.143,2.133,233510,1953,0.53781,3,17.43,"Low","Not Rated",0.0923,388.6,17.2,27.3
"Navaldia","Flood Risk Reduction",17.587,0.482,128170,1963,0.08471,5,1.64,"High","Not Rated",0.1081,13.5,767.3,15.0460933088808
"Navaldia","Flood Risk Reduction",11.815,0.542,96236,1954,0.197,3,13.9,"Low","Not Rated",0.1307,10,9.8,19.5833136503153
"Navaldia","Flood Risk Reduction",11.804,0.577,113210,1972,0,3,31.01,"Low","Not Rated",0.1031,26.7,15.5,24.9128564268402
"Lyndrassia","Fire Protection, Stock, Or Small Fish Pond",5.338,0.033,50000,1950,0.09653,3,28.01,"Low","Not Rated",0.1306,6.3,365.8,14.5904034830616
"Flumevale","Water Supply",3.806,0.733,2200,1985,0.25216,1,1.58,"High","Satisfactory",0.0808,430.1,597.6,11.5
"Navaldia","Flood Risk Reduction",17.009,0.387,43075,1959,0.23443,5,1.66,"High","Fair",0.0621,6.1,803.5,9.52637780475981
"Lyndrassia","Recreation",15.653,0.467,270000,1977,0.32308,5,9.43,"Low","Not Rated",0.0864,97.7,193.1,5.6
"Lyndrassia","Recreation",12.3,0.207,45000,1965,0.4137,3,3.09,"High","Not Rated",0.1151,404.2,810.5,8.6
"Lyndrassia","Water Supply",3.6,0.09,14880,1913,0.3743,3,27.71,"Significant","Not Rated",0.1434,432.9,267,48.9
"Navaldia","Recreation",15.321,0.6,89000,2000,0.63631,5,4.84,"High","Fair",0.0657,43.9,947.9,3.6
"Navaldia","Flood Risk Reduction",7.685,0.522,104100,1989,0.1379,5,13.5,"High","Not Rated",0.0815,29.4,104.3,19.8986324775261
"Flumevale","Irrigation",8.662,0.09,16000,1904,0.38612,6,15.67,"Low","Unsatisfactory",0.0895,603.8,240.5,40.6
"Lyndrassia","Tailings",28.343,1.078,35000,1973,0.02561,2,6.29,"High","Satisfactory",0.0703,35.8,250.3,10.4411029870956
"Navaldia","Water Supply",18.527,0.033,19715,1965,0,3,11.62,"Low","Not Rated",0.0728,10.4,15.4,50.2
"Lyndrassia","Irrigation",5.285,0.3,33000,1936,0.85104,3,6.24,"Significant","Not Rated",0.1309,433.6,188.2,22.1
"Navaldia","Water Supply",7.101,0.233,17915,1971,0,3,11.62,"Low","Not Rated",0.0675,33.6,18.8,51
"Navaldia","Flood Risk Reduction",11.531,0.395,111900,1963,0.20488,5,11.73,"Significant","Fair",0.119,6.4,423.5,29.4422263169186
"Navaldia","Water Supply",10.787,0.297,17674,1964,0.4334,3,29.48,"Low","Not Rated",0.0649,615.4,8.8,16.3
"Lyndrassia","Irrigation",8.908,0.077,483206,1965,0.36051,5,7.87,"High","Not Rated",0.0842,650.6,156.7,26.7
"Navaldia","Recreation",12.89,0.371,177600,1970,0.28368,2,1.59,"High","Unsatisfactory",0.148,612,894.5,7
"Navaldia","Water Supply",3.98,0.525,14121,1944,0.44522,3,31.1,"Low","Not Rated",0.1013,594.2,11.7,66.7
"Navaldia","Flood Risk Reduction",10.417,0.602,87995,1961,0.24428,3,19.76,"Low","Not Rated",0.1053,539.1,13.1,22.9896049423316
"Navaldia","Water Supply",13.144,0.375,38000,1879,0.40976,1,1.58,"High","Satisfactory",0.1093,461.9,582.4,9.2
"Flumevale","Irrigation",10.431,0.58,9302,1965,0.11229,2,11.36,"Significant","Fair",0.1359,33.9,257.7,18.5
"Navaldia","Irrigation",3.288,2.833,18383,1951,0,3,12.71,"Low","Not Rated",0.1135,39.4,9.2,44.7
"Flumevale","Irrigation",11.875,0.298,68022,1949,0.40976,1,19.58,"High","Fair",0.0889,482.1,349.5,11.1
"Navaldia","Irrigation",13.526,0.66,88049.9999999999,1967,0,3,14.06,"Low","Not Rated",0.1137,18.8,285.8,39
"Navaldia","Recreation",20.012,0.375,9422.99999999999,1970,0.24822,3,14.35,"Low","Not Rated",0.076,283.9,19.8,10.7343570111136
"Flumevale","Water Supply",10.377,0.417,83000,1971,0.73087,1,16.01,"High","Satisfactory",0.0998,644.3,214.7,4.9
"Navaldia","Flood Risk Reduction",10.524,0.475,57220,1962,0.20291,3,29.56,"Low","Not Rated",0.119,5.5,14.4,24.9130561337014
"Navaldia","Flood Risk Reduction",12.95,1.633,110662,1970,0.20094,5,1.66,"High","Fair",0.0883,34.8,600.8,34.9444681036146
"Flumevale","Irrigation",10.066,0.267,69867,1906,0.46492,1,4.63,"High","Satisfactory",0.0898,684.2,897.7,2.2
"Navaldia","Flood Risk Reduction",14.102,0.693,54608,1955,0.14775,3,25.15,"Low","Not Rated",0.0758,35.1,14.7,18.9242348133497
"Navaldia","Flood Risk Reduction",8.208,0.933,65050,1966,0.19503,3,30.64,"Low","Not Rated",0.0802,47.4,8.1,32.7447417917089
"Flumevale","Water Supply",46.873,0.18,469000,1951,0.21473,1,1.56,"High","Not Available",0.1074,34.3,329.6,26.6
"Navaldia","Flood Risk Reduction",14.38,0.38,202550,1980,0.09653,1,4.91,"High","Fair",0.1132,493.4,516.5,31.3019161557713
"Lyndrassia","Flood Risk Reduction",16.581,0.433,81815,1992,0.48265,5,4.79,"High","Satisfactory",0.0727,595.8,119.3,16.8284374509733
"Navaldia","Recreation",10.971,1.503,206000,2004,0.25807,5,4.18,"High","Fair",0.0914,220.7,546.9,29.1013757814131
"Navaldia","Recreation",9.574,0.45,24312,1928,0,3,6.77,"Low","Not Rated",0.0583,23.9,11.2,8
"Navaldia","Tailings",9.891,2.433,65000,1992,0.41961,3,15.96,"Low","Not Rated",0.1097,239.7,23.2,25.0947179254883
"Navaldia","Water Supply",6.833,0.267,13354,1952,0.29747,3,31.13,"Low","Not Rated",0.0677,209.6,8,11.7
"Navaldia","Irrigation",13.639,0.277,22800,1962,0.37824,2,3.28,"High","Unsatisfactory",0.1357,322.2,855.7,18.9
"Navaldia","Flood Risk Reduction",8.938,0.768,75566.9999999999,1959,0.26201,3,15.03,"Low","Not Rated",0.0937,285.8,10.8,20.4470449223895
"Navaldia","Flood Risk Reduction",12.295,0.41,63029.9999999999,1970,0.1379,3,14.88,"Low","Not Rated",0.084,32,9,24.2304705362283
"Navaldia","Flood Risk Reduction",10.465,0.477,70890,1965,0.17927,2,1.66,"High","Unsatisfactory",0.1533,39.7,939.5,23.1783086283032
"Flumevale","Recreation",2.354,0.011,10572,1994,1.90302,6,67.22,"Low","Not Rated",0.0914,229.3,20.1,3.7
"Navaldia","Flood Risk Reduction",16.857,0.407,88179.9999999999,1952,0.08865,5,10.02,"Significant","Not Rated",0.1014,13.9,309.6,19.9478263425394
"Navaldia","Recreation",14.108,0.317,15997,1953,0.10244,3,31.94,"Low","Not Rated",0.0767,33.4,180.7,4.4
"Navaldia","Flood Risk Reduction",15.635,0.472,50330,1984,0.197,3,26.69,"Low","Not Rated",0.08,33.5,23.7,17.6312020032434
"Lyndrassia","Flood Risk Reduction",10.289,0.207,222300,1977,0.46295,3,48.87,"High","Not Rated",0.1399,647.1,160.9,36.0069301218461
"Flumevale","Irrigation",10.221,0.3,89337,1945,0.49447,6,4.68,"Low","Not Rated",0.1045,34.9,182.9,24.5
"Flumevale","Water Supply",15.08,0.112,30000,1929,0.27186,0.5,16.07,"Low","Satisfactory",0.0718,613.8,6,26.1
"Flumevale","Water Supply",8.274,0.117,15272,1963,0.55948,6,28.56,"Low","Unsatisfactory",0.0747,384.2,349.8,18.9
"Navaldia","Flood Risk Reduction",9.951,0.727,63647,1954,0,5,1.67,"High","Fair",0.0714,31.4,790.7,11.1737236508208
"Flumevale","Water Supply",7.246,1.967,354200,1964,0.35066,0.5,15.08,"Low","Satisfactory",0.0609,87,380.9,31
"Lyndrassia","Recreation",14.249,0.2,124400,1985,0.24822,3,3.8,"Significant","Satisfactory",0.1114,323.1,73.1,11.7547168420018
"Flumevale","Other",17.515,0.217,2435,1918,0.4728,1,0.16,"High","Satisfactory",0.0977,181.1,906.7,46.3223077286402
"Lyndrassia","Fire Protection, Stock, Or Small Fish Pond",9.525,0.207,41000,1964,0.51023,3,18.46,"Significant","Not Rated",0.1732,199.7,568.6,10.9931135317498
"Lyndrassia","Flood Risk Reduction",14.253,0.333,110000,2004,0.16942,5,7.76,"Low","Satisfactory",0.0506,26.4,343.3,8.6233647709115
"Navaldia","Recreation",3.51,0.103,40000,1916,0.57524,1,6.11,"High","Satisfactory",0.0785,585.8,493.6,7.5
"Navaldia","Flood Risk Reduction",14.713,0.48,115820,1971,0.15169,3,32.18,"Low","Not Rated",0.071,36.7,23.1,24.9789380883259
"Navaldia","Flood Risk Reduction",13.751,0.378,82783,1955,0.11623,5,1.66,"High","Fair",0.0552,30.1,745.3,9.53975885532687
"Navaldia","Recreation",12.463,0.883,20536,1930,0,3,3.11,"Low","Not Rated",0.118,27.9,579.1,3.7
"Navaldia","Irrigation",10.782,0.367,64878,1941,0.24231,3,33.37,"Low","Not Rated",0.0623,23.1,22.8,23.4
"Flumevale","Recreation",8.094,0.056,165,1974,0.38218,1,20.71,"High","Fair",0.1066,696.6,450,4.7
"Navaldia","Recreation",8.065,0.3,40000,1966,0.44128,5,4.81,"High","Fair",0.099,411.3,582.1,5.4
"Flumevale","Fire Protection, Stock, Or Small Fish Pond",2.86,0.142,4628,1955,0.09653,10,19.89,"Low","Not Rated",0.0423,9.6,22.5,26.206084633538
"Flumevale","Water Supply",39.921,0.3,550000,1967,0.17139,1,0.8,"High","Satisfactory",0.1059,14.6,727.8,59.6
"Navaldia","Flood Risk Reduction",7.771,0.46,50350,1966,0.12411,5,10.02,"Significant","Not Rated",0.0977,31,32.4,12.1015779208787
"Flumevale","Flood Risk Reduction",6.113,2.206,197000,1990,1.53266,1,3.15,"High","Satisfactory",0.0894,385.5,301.3,37.4376202171344
"Navaldia","Water Supply",23.586,0.272,109000,1953,0.22261,1,9.54,"High","Fair",0.0908,5.1,674,66.9
"Navaldia","Irrigation",8.799,0.254,133110,1947,0.28762,3,11.6,"Low","Not Rated",0.0672,597.9,15.9,12.3
"Flumevale","Water Supply",22.24,0.048,800,1927,0.394,1,3.07,"High","Satisfactory",0.106,510.8,811.5,46.8
"Navaldia","Recreation",9.048,0.067,27100,1968,0.19306,1,4.84,"High","Fair",0.096,33.2,577.3,7.4
"Flumevale","Flood Risk Reduction",13.703,0.507,150000,1981,0.69738,1,0.79,"High","Satisfactory",0.071,71.4,813.8,34.1321170434244
"Flumevale","Irrigation",17.107,0.284,22470,1893,0.2561,2,4.73,"Significant","Satisfactory",0.1349,274.3,821.5,40.3
"Lyndrassia","Recreation",10.365,0.207,75000,1930,0.43931,3,35.08,"Low","Not Rated",0.0796,670.8,168.9,8.9
"Flumevale","Flood Risk Reduction",14.648,0.972,143000,1958,0.72496,1,1.32,"High","Satisfactory",0.0885,620.4,886.2,39.699230234736
"Flumevale","Recreation",8.759,0.171,31199,1895,0.33884,2,20.84,"Significant","Satisfactory",0.1299,221.3,405.6,6
"Navaldia","Flood Risk Reduction",9.061,0.708,53009,1971,0.26792,2,3.25,"High","Unsatisfactory",0.133,132.5,582.7,16.3428423846404
"Lyndrassia","Recreation",14.745,0.392,132000,1957,0.53387,2,18.36,"High","Satisfactory",0.0842,334.5,400.2,9.4
"Navaldia","Irrigation",9.719,0.767,18383,1977,0.33884,3,17.23,"Low","Not Rated",0.0845,270,23,46.3
"Navaldia","Flood Risk Reduction",12.329,0.667,81950,1979,0.20488,3,15.03,"Low","Not Rated",0.0884,34.1,7.4,20.2213191466612
"Navaldia","Flood Risk Reduction",11.385,0.759,90030.0000000001,1964,0.28565,5,1.66,"High","Not Rated",0.1164,692.3,935.7,14.8463865990731
"Navaldia","Recreation",12.623,0.524,80000,2004,0.4334,5,7.8,"Significant","Satisfactory",0.0859,274.9,35.2,6.2
"Navaldia","Flood Risk Reduction",15.532,0.308,50204,1957,0.1182,3,15.03,"Low","Not Rated",0.0888,7.4,14.7,18.5515308642697
"Navaldia","Flood Risk Reduction",9.708,1.197,99671.0000000001,1973,0,3,31.01,"Low","Not Rated",0.1008,43.3,19.5,17.1210314967856
"Lyndrassia","Irrigation",6.1,0.613,27000,1980,1.09335,3,79.11,"Low","Not Rated",0.0638,50.1,198.5,26.3
"Navaldia","Flood Risk Reduction",12.592,0.506,82210,1967,0,3,15.03,"Low","Not Rated",0.0847,45.7,18.8,18.8447588744549
"Flumevale","Irrigation",11.069,0.107,32853,1908,0.64616,2,13.97,"Significant","Satisfactory",0.1165,483.5,297.4,32.2
"Navaldia","Flood Risk Reduction",8.336,0.379,51535,1960,0.17927,5,1.56,"High","Satisfactory",0.0787,45.2,654.3,27.1845641055946
